106229.046800912,106229.04683507,106229.046869243,106229.04690343,106229.046937632,106229.046971848,106229.047006079,106229.047040324,106229.047074583,106229.047108857,106229.047143146,106229.047177449,106229.047211766,106229.047246098,194340.448005467,194340.445429671,194340.442853812,194340.440277888,194340.4377019,194340.435125848,194340.432549731,194340.429973551,194340.427397306,194340.424820998,194340.422244625,194340.419668188,194340.417091687,194340.414515122,194340.411938493,194340.4093618,194340.406785042,194340.404208221,194340.401631336,194340.399054386,194340.396477373,194340.393900296,194340.391323154,194340.388745949,106229.048109098,106229.048143806,106229.048178529,106229.048213266,106229.048248017,106229.048282783,106229.048317564,106229.048352359,106229.048387168,106229.048421992,106229.04845683,106229.048491683,106229.048526551,106229.048561432,106229.048596329,106229.048631239,106229.048666164,106229.048701104,106229.048736058,106229.048771027,106229.04880601,106229.048841007,106229.048876019,106229.048911046,106229.048946086,106229.048981142,106229.049016212,106229.049051296,106229.049086395,106229.049121508,106229.049156636,106229.049191778,106229.049226935,106229.049262106,106229.049297291,106229.049332491,106229.049367706,106229.049402935,106229.049438178,106229.049473436,106229.049508709,106229.049543996
194340.484059856,194340.481484961,194340.478910001,194340.476334976,194340.473759888,194340.471184735,194340.468609518,194340.466034236,194340.46345889,194340.46088348,194340.458308006,194340.455732467,194340.453156865,194340.450581198,213594.283502335,213594.284170733,213594.284839049,213594.285507281,213594.28617543,213594.286843497,213594.287511481,213594.288179382,213594.2888472,213594.289514935,213594.290182588,213594.290850157,213594.291517644,213594.292185048,213594.29285237,213594.293519608,213594.294186764,213594.294853837,213594.295520827,213594.296187734,213594.296854559,213594.297521301,213594.29818796,213594.298854537,194340.38616868,194340.383591346,194340.381013949,194340.378436488,194340.375858963,194340.373281373,194340.37070372,194340.368126004,194340.365548223,194340.362970378,194340.36039247,194340.357814497,194340.355236461,194340.352658361,194340.350080197,194340.347501969,194340.344923677,194340.342345322,194340.339766903,194340.33718842,194340.334609873,194340.332031262,194340.329452588,194340.32687385,194340.324295048,194340.321716182,194340.319137253,194340.31655826,194340.313979204,194340.311400083,194340.308820899,194340.306241651,194340.30366234,194340.301082965,194340.298503526,194340.295924024,194340.293344458,194340.290764829,194340.288185136,194340.285605379,194340.283025559,194340.280445675
213594.274136059,213594.274805617,213594.275475093,213594.276144486,213594.276813796,213594.277483023,213594.278152167,213594.278821228,213594.279490207,213594.280159102,213594.280827914,213594.281496644,213594.282165291,213594.282833854,12042.0025623398,12041.9995838068,12041.9966053852,12041.9936270747,12041.9906488755,12041.9876707873,12041.9846928104,12041.9817149446,12041.9787371898,12041.9757595462,12041.9727820136,12041.969804592,12041.9668272815,12041.9638500819,12041.9608729933,12041.9578960157,12041.954919149,12041.9519423932,12041.9489657483,12041.9459892142,12041.943012791,12041.9400364786,12041.937060277,12041.9340841861,213594.29952103,213594.300187441,213594.30085377,213594.301520015,213594.302186178,213594.302852258,213594.303518256,213594.30418417,213594.304850003,213594.305515752,213594.306181419,213594.306847003,213594.307512504,213594.308177923,213594.308843259,213594.309508512,213594.310173683,213594.310838771,213594.311503777,213594.3121687,213594.31283354,213594.313498298,213594.314162973,213594.314827566,213594.315492076,213594.316156503,213594.316820848,213594.31748511,213594.31814929,213594.318813387,213594.319477401,213594.320141333,213594.320805183,213594.32146895,213594.322132634,213594.322796236,213594.323459756,213594.324123192,213594.324786547,213594.325449819,213594.326113008,213594.326776115
12042.0442734921,12042.0412933997,12042.0383134187,12042.0353335493,12042.0323537914,12042.029374145,12042.02639461,12042.0234151864,12042.0204358743,12042.0174566735,12042.0144775841,12042.0114986061,12042.0085197393,12042.0055409839,201978.71782355,201978.718874246,201978.719924794,201978.720975195,201978.722025449,201978.723075555,201978.724125514,201978.725175326,201978.726224991,201978.727274508,201978.728323878,201978.7293731,201978.730422175,201978.731471103,201978.732519883,201978.733568516,201978.734617001,201978.735665339,201978.73671353,201978.737761573,201978.738809469,201978.739857217,201978.740904818,201978.741952271,12041.931108206,12041.9281323367,12041.925156578,12041.9221809301,12041.9192053928,12041.9162299661,12041.9132546501,12041.9102794447,12041.9073043498,12041.9043293655,12041.9013544917,12041.8983797285,12041.8954050757,12041.8924305334,12041.8894561015,12041.8864817801,12041.8835075691,12041.8805334684,12041.8775594781,12041.8745855981,12041.8716118285,12041.8686381691,12041.86566462,12041.8626911812,12041.8597178526,12041.8567446341,12041.8537715259,201978.771221057,12041.8478256399,12041.844852862,12041.8418801943,12041.8389076366,12041.835935189,12041.8329628514,12041.8299906238,12041.8270185062,12041.8240464986,12041.8210746008,12041.8181028131,12041.8151311352,12041.8121595671,12041.809188109
201978.703098349,201978.704151106,201978.705203716,201978.706256178,201978.707308493,201978.708360662,201978.709412683,201978.710464556,201978.711516283,201978.712567862,201978.713619294,201978.714670579,201978.715721717,201978.716772707,-24027.4353783849,-24027.4332141145,-24027.4310498414,-24027.4288855655,-24027.426721287,-24027.4245570057,-24027.4223927219,-24027.4202284354,-24027.4180641463,-24027.4158998546,-24027.4137355604,-24027.4115712637,-24027.4094069645,-24027.4072426628,-24027.4050783586,-24027.4029140521,-24027.4007497431,-24027.3985854318,-24027.3964211182,-24027.3942568022,-24027.3920924839,-24027.3899281634,-24027.3877638406,-24027.3855995156,201978.742999577,201978.744046735,201978.745093746,201978.746140609,201978.747187325,201978.748233894,201978.749280314,201978.750326588,201978.751372713,201978.752418691,201978.753464522,201978.754510205,201978.755555741,201978.756601128,201978.757646369,201978.758691461,201978.759736406,201978.760781204,201978.761825854,201978.762870356,201978.76391471,201978.764958917,201978.766002976,201978.767046888,201978.768090652,201978.769134268,201978.770177737,-24027.3249976204,201978.77226423,201978.773307256,201978.774350133,201978.775392863,201978.776435445,201978.77747788,201978.778520166,201978.779562305,201978.780604296,201978.78164614,201978.782687835,201978.783729383,201978.784770783,201978.785812035
-24027.4656778671,-24027.4635136379,-24027.4613494056,-24027.4591851702,-24027.4570209317,-24027.4548566903,-24027.4526924458,-24027.4505281983,-24027.4483639479,-24027.4461996946,-24027.4440354383,-24027.4418711792,-24027.4397069173,-24027.4375426525,5501.77275999155,5501.77551376187,5501.77826749021,5501.78102117657,5501.78377482097,5501.78652842343,5501.78928198397,5501.79203550259,5501.79478897931,5501.79754241416,5501.80029580714,5501.80304915827,5501.80580246756,5501.80855573504,5501.81130896072,5501.81406214461,5501.81681528672,5501.81956838709,5501.82232144571,5501.82507446262,5501.82782743781,5501.83058037131,5501.83333326314,5501.8360861133,-24027.3834351884,-24027.3812708591,-24027.3791065276,-24027.376942194,-24027.3747778583,-24027.3726135206,-24027.3704491808,-24027.368284839,-24027.3661204953,-24027.3639561495,-24027.3617918019,-24027.3596274523,-24027.3574631008,-24027.3552987475,-24027.3531343924,-24027.3509700354,-24027.3488056767,-24027.3466413162,-24027.344476954,-24027.3423125901,-24027.3401482245,-24027.3379838572,-24027.3358194883,-24027.3336551178,-24027.3314907458,-24027.3293263722,-24027.327161997,5501.91314906778,-24027.3228332423,-24027.3206688627,-24027.3185044817,-24027.3163400993,-24027.3141757156,-24027.3120113304,-24027.309846944,-24027.3076825563,-24027.3055181673,-24027.303353777,-24027.3011893856,-24027.2990249929,-24027.2968605991,-24027.2946962041
5501.73420278922,5501.73695714906,5501.73971146669,5501.74246574212,5501.74521997538,5501.74797416647,5501.75072831541,5501.75348242223,5501.75623648692,5501.75899050952,5501.76174449003,5501.76449842848,5501.76725232487,5501.77000617922,-121571.458940166,-121571.460303461,-121571.461666756,-121571.463030051,-121571.464393346,-121571.465756641,-121571.467119937,-121571.468483232,-121571.469846527,-121571.471209822,-121571.472573117,-121571.473936412,-121571.475299707,-121571.476663002,-121571.478026297,-121571.479389592,-121571.480752887,-121571.482116182,-121571.483479477,-121571.484842772,-121571.486206067,-121571.487569363,-121571.488932658,-121571.490295953,5501.83883892182,5501.84159168872,5501.84434441401,5501.8470970977,5501.84984973982,5501.85260234037,5501.85535489936,5501.85810741683,5501.86085989277,5501.86361232721,5501.86636472016,5501.86911707163,5501.87186938165,5501.87462165023,5501.87737387738,5501.88012606313,5501.88287820748,5501.88563031044,5501.88838237205,5501.89113439231,5501.89388637124,5501.89663830886,5501.89939020517,5501.9021420602,5501.90489387396,5501.90764564646,5501.91039737773,-121571.528468214,5501.91590071662,5501.91865232428,5501.92140389075,5501.92415541607,5501.92690690024,5501.92965834329,5501.93240974522,5501.93516110605,5501.9379124258,5501.94066370449,5501.94341494213,5501.94616613874,5501.94891729433,5501.95166840891
-121571.439854035,-121571.44121733,-121571.442580625,-121571.44394392,-121571.445307215,-121571.446670511,-121571.448033806,-121571.449397101,-121571.450760396,-121571.452123691,-121571.453486986,-121571.454850281,-121571.456213576,-121571.457576871,869.224282279865,869.223736960603,869.223191641341,869.222646322079,869.222101002816,869.221555683554,869.221010364293,869.220465045032,869.219919725771,869.21937440651,869.21882908725,869.218283767989,869.21773844873,869.21719312947,869.216647810211,869.216102490952,869.215557171693,869.215011852434,869.214466533175,869.213921213917,869.213375894659,869.212830575402,869.212285256144,869.211739936888,-121571.491659248,-121571.493022543,-121571.494385838,-121571.495749133,-121571.497112428,-121571.498475723,-121571.499839018,-121571.501202313,-121571.502565608,-121571.503928903,-121571.505292198,-121571.506655493,-121571.508018788,-121571.509382084,-121571.510745379,-121571.512108674,-121571.513471969,-121571.514835264,-121571.516198559,-121571.517561854,-121571.518925149,-121571.520288444,-121571.521651739,-121571.523015034,-121571.524378329,-121571.525741624,-121571.527104919,869.196470997768,-121571.529831509,-121571.531194804,-121571.5325581,-121571.533921395,-121571.53528469,-121571.536647985,-121571.53801128,-121571.539374575,-121571.54073787,-121571.542101165,-121571.54346446,-121571.544827755,-121571.54619105,-121571.547554345
869.231916749574,869.231371430308,869.230826111041,869.230280791775,869.229735472509,869.229190153243,869.228644833978,869.228099514712,869.227554195448,869.227008876183,869.226463556919,869.225918237655,869.225372918391,869.224827599128,18398.0816459968,18398.0819186571,18398.0821913173,18398.0824639776,18398.0827366378,18398.0830092981,18398.0832819583,18398.0835546186,18398.0838272788,18398.0840999391,18398.0843725993,18398.0846452596,18398.0849179198,18398.0851905801,18398.0854632403,18398.0857359005,18398.0860085608,18398.0862812211,18398.0865538813,18398.0868265415,18398.0870992018,18398.087371862,18398.0876445223,18398.0879171825,869.21119461763,869.210649298373,869.210103979115,869.209558659858,869.209013340601,869.208468021344,869.207922702087,869.207377382831,869.206832063575,869.206286744319,869.205741425064,869.205196105809,869.204650786555,869.204105467301,869.203560148047,869.203014828793,869.202469509539,869.201924190286,869.201378871033,869.20083355178,869.200288232528,869.199742913275,869.199197594023,869.198652274771,869.19810695552,869.197561636269,869.197016317018,18398.0955516695,869.195925678517,869.195380359267,869.194835040018,869.194289720768,869.193744401519,869.19319908227,869.192653763022,869.192108443773,869.191563124525,869.191017805277,869.190472486029,869.189927166782,869.189381847535,869.188836528288
18398.0778287533,18398.0781014136,18398.0783740738,18398.0786467341,18398.0789193943,18398.0791920546,18398.0794647148,18398.0797373751,18398.0800100353,18398.0802826956,18398.0805553558,18398.0808280161,18398.0811006763,18398.0813733366,-75789.0995985278,-75789.1006891647,-75789.1017798016,-75789.1028704385,-75789.1039610754,-75789.1050517123,-75789.1061423491,-75789.107232986,-75789.1083236229,-75789.1094142598,-75789.1105048967,-75789.1115955336,-75789.1126861705,-75789.1137768074,-75789.1148674442,-75789.1159580811,-75789.117048718,-75789.1181393549,-75789.1192299918,-75789.1203206287,-75789.1214112656,-75789.1225019025,-75789.1235925393,-75789.1246831762,18398.0881898428,18398.088462503,18398.0887351633,18398.0890078235,18398.0892804838,18398.089553144,18398.0898258043,18398.0900984645,18398.0903711248,18398.090643785,18398.0909164453,18398.0911891055,18398.0914617658,18398.091734426,18398.0920070863,18398.0922797465,18398.0925524067,18398.092825067,18398.0930977272,18398.0933703875,-75789.1475865508,18398.093915708,18398.0941883682,18398.0944610285,18398.0947336887,18398.095006349,18398.0952790092,-75789.155221009,18398.0958243297,18398.09609699,18398.0963696502,18398.0966423105,18398.0969149707,18398.097187631,18398.0974602912,18398.0977329515,18398.0980056117,18398.098278272,18398.0985509322,18398.0988235925,18398.0990962527,18398.0993689129
