21687364.363,21687971.033,21688577.781,21689184.421,21689791.007,21690397.385,21691003.279,21691609.1,21692215.096,21692822.618,21693427.102,21694035.648,21694643.995,21695250.136,20463861.949,20463899.391,20463937.069,20463974.877,20464012.449,20464050.025,20464087.777,20464125.704,20464163.833,20464202.25,20464240.993,20464279.873,20464319.081,20464358.401,20464397.848,20464437.407,20464477.111,20464516.702,20464556.372,20464596.208,20464636.052,20464676.356,20464716.122,20464756.657,21710392.503,21711009.063,21711606.809,21712207.159,21712813.455,21713419.002,21714029.04,21714635.463,21715242.927,21715850.094,21716457.045,21717064.299,21717671.617,21718278.967,21718886.235,21719493.531,21720100.94,21720708.304,21721315.767,21721923.12,21722530.428,21723137.624,21723744.871,21724352.113,21724959.411,21725567.021,21726174.255,21726781.571,21727388.872,21727995.971,21728603.232,21729210.533,21729817.443,21730423.579,21731029.738,21731635.807,21732242.022,21732848.228,21733454.44,21734060.688,21734667.1,21735273.355
20463346.554,20463383.344,20463420.308,20463457.263,20463494.269,20463531.169,20463567.641,20463603.97,20463640.443,20463677.029,20463713.727,20463750.548,20463787.653,20463824.744,19066695.038,19066533.759,19066372.628,19066211.542,19066050.205,19065888.931,19065727.699,19065566.569,19065405.61,19065244.641,19065083.758,19064922.901,19064762.335,19064601.75,19064441.38,19064280.781,19064120.474,19063960.154,19063799.857,19063639.557,19063479.413,19063319.607,19063159.483,19062999.978,20464796.268,20464836.449,20464877.119,20464918.243,20464959.43,20465000.744,20465041.958,20465083.433,20465125.185,20465167.071,20465208.899,20465250.916,20465293.265,20465335.72,20465378.133,20465420.809,20465463.537,20465506.163,20465549.129,20465592.058,20465635.125,20465678.115,20465721.251,20465764.592,20465808.116,20465851.88,20465895.335,20465938.744,20465982.065,20466025.339,20466068.891,20466112.781,20466156.435,20466199.929,20466243.353,20466286.971,20466330.775,20466374.764,20466418.793,20466462.912,20466507.305,20466551.871
19068963.067,19068800.746,19068638.436,19068476.223,19068313.979,19068151.782,19067989.469,19067827.278,19067665.326,19067503.376,19067341.602,19067179.819,19067018.13,19066856.478,21047644.379,21047579.087,21047513.913,21047448.567,21047382.955,21047317.282,21047251.577,21047185.799,21047119.89,21047053.851,21046987.633,21046921.354,21046855.062,21046788.754,21046722.342,21046655.852,21046589.492,21046523.022,21046456.52,21046389.882,21046323.206,21046256.765,21046189.877,21046123.805,19062839.559,19062679.512,19062519.416,19062359.483,19062199.629,19062040.066,19061880.625,19061721.332,19061561.994,19061402.769,19061243.592,19061084.574,19060925.655,19060766.853,19060608.076,19060449.377,19060290.825,19060132.386,19059974.105,19059815.751,19059657.486,19059499.257,19059341.04,19059182.921,19059025.016,19058867.266,19058709.563,19058551.975,19058394.504,19058237.02,19058079.819,19057922.791,19057765.706,19057608.251,19057450.72,19057293.286,19057135.996,19056978.908,19056821.906,19056664.939,19056508.122,19056351.448
21048557.539,21048492.479,21048427.382,21048362.214,21048296.998,21048231.612,21048166.362,21048101.203,21048035.974,21047970.931,21047905.678,21047840.453,21047775.188,21047709.755,21611130.971,21610893.386,21610655.911,21610418.301,21610180.425,21609942.471,21609704.328,21609466.241,21609228.018,21608989.637,21608751.04,21608512.238,21608273.525,21608034.713,21607795.768,21607556.678,21607317.804,21607078.667,21606839.578,21606600.308,21606361.154,21606122.354,21605882.976,21605644.395,21046056.586,21045989.61,21045922.566,21045855.71,21045789.159,21045722.82,21045656.528,21045590.395,21045524.013,21045457.618,21045391.187,21045324.933,21045258.461,21045191.961,21045125.439,21045058.821,21044992.376,21044926.014,21044859.638,21044793.071,21044726.565,21044659.857,21044594.182,21044528.216,21044462.676,21044396,21044331.573,21598937.082,21044194.945,21044127.228,21044061.361,21043995.918,21043929.091,21043861.281,21043794.199,21043726.919,21043659.503,21043592.28,21043525.054,21043457.829,21043390.595,21043323.362
21614458.235,21614220.431,21613982.653,21613744.763,21613506.793,21613268.912,21613031.287,21612793.758,21612556.202,21612318.732,21612081.245,21611843.704,21611606.2,21611368.474,20376397.03,20376071.135,20375745.431,20375419.576,20375093.448,20374767.304,20374441.274,20374115.284,20373789.286,20373463.178,20373137.071,20372810.988,20372484.851,20372158.78,20371832.809,20371506.677,20371180.833,20370854.732,20370528.729,20370202.599,20369876.624,20369551.022,20369224.936,20368899.67,21605404.608,21605165.009,21604924.972,21604684.954,21604445.245,21604205.72,21603966.444,21603727.095,21603487.485,21603248.005,21603008.507,21602769.009,21602529.304,21602289.806,21602052.451,21601811.29,21601570.09,21601330.325,21601090.984,21600851.495,21600613.58,21600373.861,21600136.312,21599895.552,21599652.96,21599413.156,21599172.77,20359796.626,21598694.576,21598458.242,21598218.998,21597980.709,21597738.801,21597499.508,21597256.084,21597017.182,21596776.169,21596536.519,21596296.836,21596056.962,21595817.227,21595577.517
20380965.707,20380639.139,20380312.671,20379986.121,20379659.655,20379333.13,20379006.654,20378680.251,20378353.99,20378027.889,20377701.605,20377375.342,20377049.215,20376723.029,21475494.262,21476006.42,21476518.594,21477030.68,21477542.563,21478054.432,21478566.337,21479078.373,21479590.529,21480102.8,21480614.984,21481127.18,21481639.511,21482151.901,21482664.285,21483176.5,21483689.017,21484201.245,21484713.541,21485225.895,21485738.191,21486250.82,21486763.034,21487276.122,20368573.356,20368247.366,20367921.336,20367595.472,20367269.774,20366944.47,20366619.242,20366294.153,20365968.808,20365643.57,20365318.376,20364993.457,20364668.492,20364343.533,20364018.496,20363693.472,20363368.6,20363043.796,20362719.051,20362394.292,20362069.686,20361744.929,20361420.292,20361095.531,20360770.996,20360446.731,20360121.563,21501570.583,20359472.944,20359150.041,20358826.607,20358503.17,20358178.885,20357854.114,20357529.632,20357205.169,20356880.886,20356556.654,20356232.44,20355908.386,20355584.331,20355260.281
21468333.972,21468844.975,21469355.891,21469866.768,21470377.685,21470888.79,21471400.308,21471911.866,21472423.4,21472934.965,21473446.653,21473958.339,21474470.269,21474982.18,20294562.536,20295264.492,20295966.526,20296668.654,20297370.659,20298072.652,20298774.68,20299477.07,20300179.467,20300882.332,20301585.428,20302288.553,20302991.981,20303695.449,20304399.007,20305102.565,20305806.33,20306509.882,20307213.412,20307917.187,20308621.032,20309325.244,20310028.917,20310733.414,21487787.941,21488299.796,21488810.613,21489321.163,21489831.459,21490341.607,21490851.772,21491361.784,21491871.941,21492382.203,21492892.707,21493403.059,21493913.469,21494423.86,21494934.285,21495444.717,21495955.144,21496465.649,21496976.196,21497486.625,21497997.005,21498507.316,21499017.825,21499528.313,21500038.77,21500549.44,21501060.032,20330432.372,21502081.21,21502591.807,21503102.57,21503613.397,21504124.371,21504635.614,21505147.113,21505658.725,21506170.254,21506682.008,21507193.715,21507705.488,21508217.224,21508729.066
20284746.88,20285447.634,20286148.415,20286849.375,20287550.288,20288251.268,20288952.248,20289653.036,20290353.908,20291054.975,20291756.169,20292457.465,20293158.976,20293860.656,18199767.008,18199790.066,18199813.374,18199836.616,18199859.861,18199883.178,18199906.736,18199930.396,18199954.366,18199978.491,18200002.537,18200026.703,18200051.161,18200075.842,18200100.665,18200125.435,18200150.496,18200175.461,18200200.628,18200226.07,18200251.607,18200277.607,18200303.109,18200329.712,20311436.896,20312140.602,20312843.75,20313546.79,20314249.672,20314952.388,20315655.045,20316357.724,20317060.762,20317763.888,20318467.169,20319170.526,20319873.999,20320577.513,20321281.201,20321984.915,20322688.615,20323392.274,20324096.122,20324800.042,20325503.898,20326207.631,20326911.715,20327615.864,20328319.966,20329024.376,20329728.463,18201100.235,20331136.287,20331840.238,20332544.414,20333248.615,20333952.982,20334657.914,20335363.037,20336068.063,20336773.217,20337478.442,20338183.777,20338889.205,20339594.835,20340300.581
18199463.674,18199484.317,18199505.174,18199526.289,18199547.212,18199568.545,18199589.856,18199611.334,18199633.026,18199654.916,18199676.985,18199699.172,18199721.556,18199744.102,21211075.542,21210419.081,21209762.76,21209106.449,21208449.933,21207793.379,21207136.741,21206480.224,21205823.65,21205166.827,21204509.863,21203852.748,21203195.895,21202539.207,21201882.427,21201225.451,21200568.82,21199912.029,21199255.274,21198598.414,21197941.775,21197285.354,21196628.484,21195972.486,18200355.36,18200381.203,18200406.847,18200432.55,18200458.6,18200484.682,18200510.939,18200537.344,18200563.768,18200590.721,18200617.852,18200645.069,18200672.403,18200699.987,18200727.677,18200755.478,18200783.433,18200811.488,18200839.697,18200868.087,18200896.533,18200925.126,18200953.936,18200982.764,18201011.833,18201041.232,18201070.677,21177632.222,18201130.023,18201159.907,18201190.045,18201220.254,18201250.674,18201280.983,18201311.672,18201342.359,18201373.268,18201404.292,18201435.507,18201466.853,18201498.469,18201530.173
21220272.587,21219615.319,21218958.112,21218300.871,21217643.666,21216986.579,21216329.456,21215672.417,21215015.446,21214358.714,21213701.96,21213045.322,21212388.659,21211731.966,20257919.142,20258392.89,20258866.74,20259340.528,20259814,20260287.436,20260760.943,20261234.478,20261707.853,20262181.18,20262654.333,20263127.576,20263600.974,20264074.348,20264547.577,20265020.654,20265493.612,20265966.648,20266439.653,20266912.609,20267385.549,20267858.774,20268331.422,20268804.801,21195315.508,21194658.644,21194001.979,21193345.551,21192689.691,21192037.599,21191391.643,21190734.129,21190076.752,21189420.021,21188767.494,21188110.012,21187452.243,21186800.554,21186158.861,21185515.224,21184861.479,21184201.817,21183543.118,21182885.632,20278756.223,21181566.278,21180910.635,21180253.314,21179594.704,21178938.866,21178283.293,20282073.885,21176975.701,21176321.747,21175669.24,21175014.474,21174360.231,21173702.664,21173049.616,21172395.172,21171741.983,21171088.925,21170435.794,21169781.825,21169127.568,21168473.366
