version,reserved0,iTOW,ecefX,ecefY,ecefZ,invalidEcef,pAcc
0,0,94504000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94504900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94505900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94506900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94507900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94508900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94509000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94509200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94509400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94509600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94509700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94509900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94510900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94511900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94512000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94512200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94512300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94512400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94512600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94512700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94512900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94513900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94514000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94514200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94514400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94514500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94514700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94514900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94515000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94515200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94515300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94515400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94515500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94515700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94515900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94516900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94517100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94517300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94517400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94517500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94517600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94517700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94517800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94518900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94519900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94520900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94521900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94522900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94523900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94524900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94525900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94526900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94527900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94528900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529100,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529800,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94529900,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530000,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530200,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530300,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530400,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530500,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530600,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530700,-241821496.8,538575616.23,240576529.73,0,1970.1
0,0,94530800,-241821496.8,538575616.23,240576529.73,0,1970.1
