version,reserved0,invalidLlh,iTOW,lon,lat,height,hMSL,hAcc,vAcc
0,0,0,108618600,114.181324864,22.301049433,15354.0,16957.3,304.4,533.1
0,0,0,108618700,114.181324157,22.301049981,15316.3,16919.6,304.0,532.6
0,0,0,108618800,114.181323261,22.301050599,15298.6,16901.9,303.7,532.1
0,0,0,108618900,114.181322079,22.301051673,15251.2,16854.5,303.4,531.6
0,0,0,108619000,114.181320878,22.301052457,15274.3,16877.6,303.1,531.2
0,0,0,108619200,114.181319764,22.301054608,15269.6,16872.9,303.3,531.5
0,0,0,108619300,114.181319433,22.301055552,15221.1,16824.4,303.0,531.1
0,0,0,108619500,114.181318068,22.301057507,15217.6,16820.9,303.2,531.5
0,0,0,108619600,114.181317225,22.301058303,15230.1,16833.4,303.0,531.0
0,0,0,108619800,114.181316588,22.301059936,15270.2,16873.5,303.2,531.4
0,0,0,108619900,114.181316456,22.301060767,15274.7,16878.0,302.9,531.0
0,0,0,108620000,114.181316062,22.301061843,15312.0,16915.3,302.6,530.5
0,0,0,108620200,114.181314979,22.301063772,15342.3,16945.6,302.8,530.8
0,0,0,108620400,114.181314255,22.30106566,15326.2,16929.6,303.0,531.1
0,0,0,108620600,114.181312917,22.301067387,15372.7,16976.1,303.2,531.5
0,0,0,108620800,114.181311541,22.301069224,15345.3,16948.7,303.5,531.9
0,0,0,108621000,114.181310163,22.301070938,15335.3,16938.7,303.7,532.3
0,0,0,108621200,114.181308964,22.301072224,15383.4,16986.8,303.8,532.7
0,0,0,108621300,114.181308317,22.301072862,15392.2,16995.6,303.5,532.2
0,0,0,108621400,114.181307713,22.301073449,15374.3,16977.7,303.3,531.9
0,0,0,108621600,114.181306012,22.301074296,15377.1,16980.5,303.5,532.3
0,0,0,108621700,114.181305274,22.30107399,15422.0,17025.4,303.2,531.9
0,0,0,108621800,114.181304212,22.301074103,15410.5,17013.9,302.9,531.5
0,0,0,108621900,114.181303398,22.301073791,15372.8,16976.2,302.6,531.2
0,0,0,108622100,114.181301123,22.301074187,15323.4,16926.8,302.8,531.6
0,0,0,108622300,114.181299626,22.301074462,15367.5,16970.9,303.0,532.0
0,0,0,108622400,114.181298529,22.301074427,15383.5,16986.9,302.8,531.6
0,0,0,108622500,114.18129766,22.301073941,15380.7,16984.1,302.5,531.3
0,0,0,108622700,114.181295861,22.301073695,15399.8,17003.2,302.7,531.7
0,0,0,108622800,114.181295028,22.301072958,15441.5,17044.9,302.4,531.4
0,0,0,108623000,114.181293547,22.30107236,15467.0,17070.4,302.6,531.7
0,0,0,108623200,114.18129183,22.30107177,15466.8,17070.3,302.8,532.1
0,0,0,108623400,114.181290408,22.301071906,15581.5,17184.9,303.1,532.6
0,0,0,108623600,114.181288381,22.301071971,15586.4,17189.9,303.4,533.2
0,0,0,108623800,114.181286248,22.301071324,15671.7,17275.1,303.6,533.6
0,0,0,108624000,114.181284322,22.301071384,15692.0,17295.5,303.8,534.1
0,0,0,108624200,114.181282409,22.301071017,15706.9,17310.4,303.9,534.4
0,0,0,108624400,114.181280476,22.301070774,15697.5,17301.0,304.2,535.0
0,0,0,108624600,114.181278802,22.301071339,15690.8,17294.3,304.8,535.8
0,0,0,108624700,114.181277769,22.301071612,15679.9,17283.3,304.8,535.8
0,0,0,108624900,114.181275728,22.301071767,15698.3,17301.8,305.2,536.4
0,0,0,108625100,114.181273615,22.301071235,15762.9,17366.4,305.3,536.8
0,0,0,108625300,114.181271825,22.301070356,15789.3,17392.8,305.4,537.0
0,0,0,108625500,114.181269536,22.301070053,15823.8,17427.3,305.5,537.1
0,0,0,108625700,114.181267117,22.301068391,15818.5,17422.0,305.5,537.3
0,0,0,108625900,114.181264999,22.301067078,15802.2,17405.7,305.6,537.6
0,0,0,108626100,114.181263526,22.301066452,15876.9,17480.5,305.7,537.8
0,0,0,108626300,114.181261916,22.301065633,15849.6,17453.1,305.9,538.1
0,0,0,108626500,114.181259713,22.3010644,15846.4,17449.9,306.0,538.3
0,0,0,108626700,114.181257716,22.301063777,15876.2,17479.7,306.1,538.6
0,0,0,108626800,114.181256163,22.301062484,15910.0,17513.6,305.7,538.0
0,0,0,108627000,114.181253982,22.30106151,15896.0,17499.5,305.8,538.3
0,0,0,108627200,114.181252192,22.301060644,15924.8,17528.4,305.9,538.5
0,0,0,108627400,114.181250086,22.301059794,15907.8,17511.3,306.0,538.9
0,0,0,108627600,114.181248074,22.301058476,15872.5,17476.1,306.1,539.2
0,0,0,108627800,114.181246524,22.301058024,15890.5,17494.1,306.5,539.8
0,0,0,108628000,114.181244668,22.301057275,15872.6,17476.2,306.7,540.2
0,0,0,108628200,114.181242759,22.30105609,15911.5,17515.0,306.8,540.4
0,0,0,108628300,114.181241985,22.301054929,15932.0,17535.6,306.4,539.8
0,0,0,108628400,114.181241322,22.30105385,15929.6,17533.2,306.0,539.2
0,0,0,108628600,114.181239567,22.301052426,15916.9,17520.5,306.1,539.5
0,0,0,108628800,114.181237944,22.301050873,16000.4,17604.0,306.2,539.8
0,0,0,108628900,114.181237154,22.301050301,16018.8,17622.4,305.8,539.2
0,0,0,108629000,114.181235946,22.301049291,16000.7,17604.3,305.4,538.5
0,0,0,108629200,114.181233954,22.301048219,15993.4,17597.0,305.5,538.7
0,0,0,108629400,114.181232182,22.301047241,16013.0,17616.6,305.7,538.9
0,0,0,108629500,114.18123067,22.301046908,16007.0,17610.6,305.3,538.3
0,0,0,108629700,114.181228607,22.301046159,15965.9,17569.5,305.4,538.5
0,0,0,108629800,114.181227062,22.30104558,15953.3,17556.9,305.0,537.9
0,0,0,108629900,114.181225926,22.301044971,15975.7,17579.2,304.6,537.3
0,0,0,108630100,114.181223482,22.301044377,15978.0,17581.6,304.7,537.6
0,0,0,108630300,114.181220564,22.301043194,15926.8,17530.4,304.8,537.8
0,0,0,108630500,114.1812186,22.301042478,15983.5,17587.1,304.9,538.0
0,0,0,108630600,114.181217243,22.301042251,15944.0,17547.7,304.6,537.5
0,0,0,108630700,114.181216095,22.301042193,15916.9,17520.5,304.2,536.9
0,0,0,108630800,114.181214784,22.301041748,15863.8,17467.4,303.9,536.3
0,0,0,108630900,114.18121311,22.301041284,15866.8,17470.5,303.5,535.8
0,0,0,108631100,114.181210733,22.301040688,15863.3,17467.0,303.6,536.0
0,0,0,108631300,114.181208432,22.30104015,15812.4,17416.1,303.7,536.2
0,0,0,108631400,114.181207328,22.301039765,15820.9,17424.6,303.3,535.6
0,0,0,108631500,114.181206464,22.301039681,15876.9,17480.6,303.0,535.0
0,0,0,108631600,114.181205183,22.301039765,15891.2,17494.9,302.6,534.4
0,0,0,108631700,114.181204166,22.301039635,15843.0,17446.7,302.3,533.8
0,0,0,108631800,114.181203063,22.301039453,15831.8,17435.4,302.0,533.3
0,0,0,108631900,114.181201909,22.301039278,15825.9,17429.6,301.7,532.7
0,0,0,108632000,114.181200657,22.301038975,15828.6,17432.2,301.3,532.2
0,0,0,108632200,114.181198468,22.301038122,15809.8,17413.5,301.4,532.4
0,0,0,108632400,114.181196237,22.301037632,15779.7,17383.4,301.5,532.7
0,0,0,108632500,114.181195362,22.301037213,15776.4,17380.1,301.2,532.2
0,0,0,108632700,114.18119311,22.301036671,15762.7,17366.5,301.3,532.5
0,0,0,108632800,114.181192493,22.301036346,15769.5,17373.2,301.0,532.1
0,0,0,108633000,114.181190426,22.30103525,15779.2,17383.0,301.2,532.4
0,0,0,108633200,114.181188585,22.301034311,15811.6,17415.4,301.3,532.8
0,0,0,108633300,114.181187602,22.301033669,15791.1,17394.8,301.0,532.3
0,0,0,108633400,114.181186794,22.30103331,15738.2,17342.0,300.7,531.9
0,0,0,108633500,114.181185832,22.30103269,15734.6,17338.3,300.4,531.5
0,0,0,108633600,114.181185018,22.301032171,15770.0,17373.7,300.1,531.0
0,0,0,108633700,114.181184573,22.301032206,15777.1,17380.8,299.8,530.6
0,0,0,108633900,114.18118297,22.30103158,15740.4,17344.2,299.9,530.8
0,0,0,108634000,114.181182324,22.301031023,15731.6,17335.4,299.6,530.3
0,0,0,108634200,114.181180692,22.301030146,15756.1,17359.9,299.7,530.6
0,0,0,108634300,114.181179624,22.301029629,15775.8,17379.5,299.4,530.2
0,0,0,108634400,114.18117864,22.301028961,15772.0,17375.8,299.2,529.8
0,0,0,108634500,114.18117789,22.30102881,15732.2,17335.9,298.9,529.4
0,0,0,108634600,114.181176731,22.301027951,15711.3,17315.1,298.6,529.0
0,0,0,108634700,114.181175885,22.301027704,15747.6,17351.4,298.3,528.5
0,0,0,108634900,114.18117383,22.301027023,15725.2,17328.9,298.4,528.8
0,0,0,108635000,114.181173074,22.301026378,15706.6,17310.4,298.2,528.4
0,0,0,108635200,114.181170994,22.301025305,15700.2,17304.0,298.1,528.5
0,0,0,108635500,114.181167579,22.301023392,15681.3,17285.1,298.6,529.4
0,0,0,108635600,114.181166803,22.301022629,15624.8,17228.6,298.3,528.9
0,0,0,108635800,114.181165386,22.301021087,15612.0,17215.8,298.4,529.1
0,0,0,108636000,114.181163633,22.301019918,15590.7,17194.5,298.5,529.3
0,0,0,108636200,114.181162265,22.301018688,15538.4,17142.2,298.6,529.5
0,0,0,108636400,114.18116042,22.301017291,15582.1,17185.8,298.7,529.7
0,0,0,108636600,114.181158433,22.30101556,15534.1,17137.9,298.8,529.9
0,0,0,108636800,114.181156065,22.301014103,15517.9,17121.8,298.9,530.1
0,0,0,108637000,114.181154581,22.301013225,15543.5,17147.3,299.0,530.3
0,0,0,108637200,114.181153122,22.301012128,15494.6,17098.4,299.1,530.5
0,0,0,108637400,114.18115083,22.301010331,15452.2,17056.0,299.2,530.7
0,0,0,108637600,114.181148898,22.301008961,15471.8,17075.6,299.3,530.9
0,0,0,108637800,114.181146794,22.301007761,15436.4,17040.2,299.4,531.1
0,0,0,108637900,114.181145543,22.301007066,15436.8,17040.6,299.1,530.7
0,0,0,108638000,114.181144382,22.301006317,15444.4,17048.3,298.8,530.2
0,0,0,108638200,114.181142578,22.301005383,15403.1,17007.0,298.9,530.5
0,0,0,108638400,114.181140156,22.301004206,15408.7,17012.6,299.0,530.7
0,0,0,108638500,114.181138844,22.301003128,15408.8,17012.7,298.7,530.2
0,0,0,108638700,114.18113696,22.301001868,15395.9,16999.7,298.8,530.4
0,0,0,108638800,114.181135918,22.30100129,15359.9,16963.7,298.5,529.9
0,0,0,108638900,114.181134991,22.301000648,15345.5,16949.4,298.2,529.3
0,0,0,108639100,114.181133336,22.300999583,15359.6,16963.5,298.2,529.5
0,0,0,108639300,114.181131647,22.300998604,15332.5,16936.3,298.3,529.7
0,0,0,108639500,114.181129019,22.300997247,15347.4,16951.3,298.5,530.0
0,0,0,108639700,114.181126828,22.300996637,15428.2,17032.1,298.6,530.2
0,0,0,108639900,114.181124585,22.300995778,15420.8,17024.7,298.7,530.5
0,0,0,108640100,114.181122637,22.300994725,15431.5,17035.5,298.8,530.7
0,0,0,108640300,114.181120834,22.30099399,15405.1,17009.0,299.0,530.8
0,0,0,108640500,114.181118965,22.300993028,15386.3,16990.2,299.1,531.0
0,0,0,108640600,114.181118034,22.300992473,15395.3,16999.2,298.8,530.5
0,0,0,108640800,114.181116886,22.300991933,15410.5,17014.4,298.9,530.6
0,0,0,108641000,114.18111553,22.300991495,15357.3,16961.2,299.0,530.7
0,0,0,108641200,114.181114788,22.300991389,15321.6,16925.5,299.0,530.8
0,0,0,108641400,114.181113353,22.300991345,15306.4,16910.3,299.2,530.9
0,0,0,108641600,114.181112396,22.300991851,15303.1,16907.0,299.3,531.0
0,0,0,108641800,114.181111315,22.300992334,15289.1,16893.0,299.4,531.1
0,0,0,108642000,114.181110546,22.300992821,15287.4,16891.3,299.5,531.3
0,0,0,108642200,114.181109499,22.300993685,15339.8,16943.7,299.6,531.4
0,0,0,108642400,114.181108302,22.300993823,15258.5,16862.5,299.8,531.6
0,0,0,108642600,114.18110735,22.300993793,15160.7,16764.6,299.9,531.8
0,0,0,108642800,114.181105854,22.300993953,15154.7,16758.6,300.0,532.0
0,0,0,108643000,114.181104321,22.300993769,15141.7,16745.7,300.1,532.3
0,0,0,108643200,114.18110418,22.300993751,15131.0,16734.9,300.3,532.6
0,0,0,108643300,114.181103922,22.300993872,15123.5,16727.4,299.9,532.0
0,0,0,108643400,114.181104791,22.300993836,15107.0,16711.0,299.6,531.5
0,0,0,108643500,114.181105617,22.300993845,15070.2,16674.1,299.2,530.9
0,0,0,108643700,114.181105708,22.300993601,15045.4,16649.4,299.3,531.2
0,0,0,108643800,114.18110638,22.300993782,15015.4,16619.3,299.0,530.7
0,0,0,108644000,114.181106105,22.300993655,15002.3,16606.3,299.2,530.9
0,0,0,108644200,114.181105751,22.300993619,14982.5,16586.4,299.3,531.2
0,0,0,108644300,114.181106188,22.300993817,14963.6,16567.5,299.0,530.7
0,0,0,108644400,114.181106219,22.300993981,14978.5,16582.5,298.6,530.2
0,0,0,108644500,114.181106402,22.300993944,14967.4,16571.4,298.3,529.7
0,0,0,108644600,114.181106797,22.300994058,14952.6,16556.5,298.0,529.3
0,0,0,108644700,114.181106915,22.300994225,14954.1,16558.1,297.7,528.8
0,0,0,108644800,114.181107064,22.300994318,14946.7,16550.6,297.4,528.3
0,0,0,108644900,114.181107327,22.300994452,14935.9,16539.8,297.2,527.8
0,0,0,108645000,114.18110751,22.300994558,14931.8,16535.7,296.9,527.4
0,0,0,108645100,114.181107609,22.300994709,14929.8,16533.8,296.6,526.9
0,0,0,108645200,114.181107762,22.300994784,14923.8,16527.7,296.3,526.5
0,0,0,108645400,114.181107448,22.300994775,14910.6,16514.5,296.4,526.8
0,0,0,108645500,114.181107529,22.300994907,14909.6,16513.6,296.2,526.3
0,0,0,108645600,114.181107591,22.300995019,14909.7,16513.6,295.9,525.8
0,0,0,108645700,114.181107669,22.300995089,14902.0,16505.9,295.6,525.4
0,0,0,108645800,114.181107721,22.300995171,14899.9,16503.8,295.4,524.9
0,0,0,108645900,114.1811078,22.300995227,14897.7,16501.7,295.1,524.5
0,0,0,108646000,114.181107838,22.300995283,14893.8,16497.8,294.8,524.0
