version,nPorts,mem,alloc,outputPort,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04
0,4,0,0,0,0,0,1,5,6,256,0,109711,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1051558,0,0,0,661399,4,5,0,3860,0,0,0,0,124,768,0,352466,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,649072,9,10,0,443778,4,5,0,1358,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,111432,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1057934,0,0,0,667943,5,5,0,3887,0,0,0,0,124,768,0,360318,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,655596,9,10,0,450154,4,5,0,1378,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,113153,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1063734,0,0,0,675223,4,5,0,3921,0,0,0,0,124,768,0,368338,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,662752,9,10,0,455954,4,5,0,1394,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,114874,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1069910,0,0,0,681603,4,5,0,3948,0,0,0,0,124,768,0,376186,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,669276,9,10,0,462130,5,5,0,1412,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,116595,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1075710,0,0,0,688816,4,5,0,3983,0,0,0,0,124,768,0,384726,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,676472,9,10,0,467930,3,5,0,1428,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,118316,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1081886,0,0,0,695395,4,5,0,4010,0,0,0,0,124,768,0,392686,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,682996,9,10,0,474106,4,5,0,1446,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,120037,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1087686,0,0,0,703018,4,5,0,4051,0,0,0,0,124,768,0,401546,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,690696,9,10,0,479906,4,5,0,1462,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,121758,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1094062,0,0,0,709561,4,5,0,4078,0,0,0,0,124,768,0,409450,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,697220,9,10,0,486282,5,5,0,1482,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,123479,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1099906,0,0,0,716675,4,5,0,4112,0,0,0,0,124,768,0,417574,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,704332,9,10,0,492126,3,5,0,1499,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,125200,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1106082,0,0,0,723097,4,5,0,4139,0,0,0,0,124,768,0,425522,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,710856,9,10,0,498302,4,5,0,1517,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,126921,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1111882,0,0,0,730400,4,5,0,4174,0,0,0,0,124,768,0,434164,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,718052,9,10,0,504102,3,5,0,1533,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,128642,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1118058,0,0,0,736811,4,5,0,4201,0,0,0,0,124,768,0,442078,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,724576,9,10,0,510278,3,5,0,1551,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,130350,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1123858,0,0,0,745135,4,5,0,4249,0,0,0,0,124,768,0,451304,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,732864,9,10,0,516078,4,5,0,1567,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,132088,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1130234,0,0,0,751733,4,5,0,4276,0,0,0,0,124,768,0,459118,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,739388,9,10,0,522454,5,5,0,1587,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,133836,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1136034,0,0,0,759034,4,5,0,4310,0,0,0,0,124,768,0,467068,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,746500,9,10,0,528254,4,5,0,1603,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,135597,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1141978,0,0,0,765351,4,5,0,4337,0,0,0,0,124,768,0,474930,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,753024,9,10,0,534198,5,5,0,1620,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,137358,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1148010,0,0,0,772480,4,5,0,4371,0,0,0,0,124,768,0,483520,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,760136,9,10,0,540230,3,5,0,1637,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,139127,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1154054,0,0,0,779255,4,5,0,4398,0,0,0,0,124,768,0,491462,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,766660,9,10,0,546274,4,5,0,1655,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,140888,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1160230,0,0,0,786538,4,5,0,4437,0,0,0,0,124,768,0,500164,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,774192,9,10,0,552450,5,5,0,1673,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,142649,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1166030,0,0,0,793056,4,5,0,4464,0,0,0,0,124,768,0,508098,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,780716,9,10,0,558250,4,5,0,1689,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,144410,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1172306,0,0,0,800402,4,5,0,4498,0,0,0,0,124,768,0,516164,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,787828,9,10,0,564526,4,5,0,1708,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,146171,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1178250,0,0,0,806699,4,5,0,4525,0,0,0,0,124,768,0,523990,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,794352,9,10,0,570470,5,5,0,1725,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,147947,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1184282,0,0,0,813806,4,5,0,4559,0,0,0,0,124,768,0,532406,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,801464,9,10,0,576502,4,5,0,1742,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,149725,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1189994,0,0,0,820387,4,5,0,4586,0,0,0,0,124,768,0,540386,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,807988,9,10,0,582214,5,5,0,1758,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,151475,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1196170,0,0,0,828454,5,5,0,4632,0,0,0,0,124,768,0,549484,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,816108,9,10,0,588390,3,5,0,1776,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,153227,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1201970,0,0,0,834974,3,5,0,4659,0,0,0,0,124,768,0,557450,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,822632,9,10,0,594190,4,5,0,1792,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,154979,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1208146,0,0,0,842464,4,5,0,4694,0,0,0,0,124,768,0,565680,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,829828,9,10,0,600366,4,5,0,1810,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,156744,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1214322,0,0,0,848627,4,5,0,4721,0,0,0,0,124,768,0,573742,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,836352,9,10,0,606542,5,5,0,1828,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,158509,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1220454,0,0,0,855974,4,5,0,4757,0,0,0,0,124,768,0,582530,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,843632,9,10,0,612674,4,5,0,1846,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,160264,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1226398,0,0,0,862486,5,5,0,4784,0,0,0,0,124,768,0,590574,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,850156,9,10,0,618618,3,5,0,1863,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,161999,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1232574,0,0,0,870293,4,5,0,4826,0,0,0,0,124,768,0,599666,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,857940,9,10,0,624794,5,5,0,1881,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,163721,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1238374,0,0,0,876808,3,5,0,4853,0,0,0,0,124,768,0,607798,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,864464,9,10,0,630594,4,5,0,1897,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,165443,13,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1244550,0,0,0,884075,4,5,0,4889,0,0,0,0,124,768,0,616186,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,871744,9,10,0,636770,4,5,0,1915,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,167198,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1250494,0,0,0,890643,4,5,0,4916,0,0,0,0,124,768,0,624250,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,878268,9,10,0,642714,4,5,0,1932,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,168953,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1256670,0,0,0,897977,4,5,0,4952,0,0,0,0,124,768,0,633138,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,885548,9,10,0,648890,5,5,0,1950,0,0,0,0,0
0,4,0,0,0,0,0,1,5,6,256,0,170701,14,14,0,0,0,0,0,0,0,0,0,0,0,512,0,1262614,0,0,0,904339,4,5,0,4979,0,0,0,0,124,768,0,641238,15,55,0,0,0,0,0,0,0,0,0,0,0,257,0,892072,9,10,0,654834,4,5,0,1967,0,0,0,0,0
