version,reserved0,gpsTOW,gloTOW,bdsTOW,reserved1,qzssTOW,gpsTOWacc,gloTOWacc,bdsTOWacc,reserved2,qzssTOWacc,numSv,towSet,reserved3,gnssId_01,svId_01,cNo_01,mpathIndic_01,dopplerMS_01,dopplerHz_01,wholeChips_01,fracChips_01,codePhase_01,intCodePhase_01,pseuRangeRMSErr_01,reserved4_01,gnssId_02,svId_02,cNo_02,mpathIndic_02,dopplerMS_02,dopplerHz_02,wholeChips_02,fracChips_02,codePhase_02,intCodePhase_02,pseuRangeRMSErr_02,reserved4_02,gnssId_03,svId_03,cNo_03,mpathIndic_03,dopplerMS_03,dopplerHz_03,wholeChips_03,fracChips_03,codePhase_03,intCodePhase_03,pseuRangeRMSErr_03,reserved4_03,gnssId_04,svId_04,cNo_04,mpathIndic_04,dopplerMS_04,dopplerHz_04,wholeChips_04,fracChips_04,codePhase_04,intCodePhase_04,pseuRangeRMSErr_04,reserved4_04,gnssId_05,svId_05,cNo_05,mpathIndic_05,dopplerMS_05,dopplerHz_05,wholeChips_05,fracChips_05,codePhase_05,intCodePhase_05,pseuRangeRMSErr_05,reserved4_05,gnssId_06,svId_06,cNo_06,mpathIndic_06,dopplerMS_06,dopplerHz_06,wholeChips_06,fracChips_06,codePhase_06,intCodePhase_06,pseuRangeRMSErr_06,reserved4_06,gnssId_07,svId_07,cNo_07,mpathIndic_07,dopplerMS_07,dopplerHz_07,wholeChips_07,fracChips_07,codePhase_07,intCodePhase_07,pseuRangeRMSErr_07,reserved4_07,gnssId_08,svId_08,cNo_08,mpathIndic_08,dopplerMS_08,dopplerHz_08,wholeChips_08,fracChips_08,codePhase_08,intCodePhase_08,pseuRangeRMSErr_08,reserved4_08,gnssId_09,svId_09,cNo_09,mpathIndic_09,dopplerMS_09,dopplerHz_09,wholeChips_09,fracChips_09,codePhase_09,intCodePhase_09,pseuRangeRMSErr_09,reserved4_09,gnssId_10,svId_10,cNo_10,mpathIndic_10,dopplerMS_10,dopplerHz_10,wholeChips_10,fracChips_10,codePhase_10,intCodePhase_10,pseuRangeRMSErr_10,reserved4_10,gnssId_11,svId_11,cNo_11,mpathIndic_11,dopplerMS_11,dopplerHz_11,wholeChips_11,fracChips_11,codePhase_11,intCodePhase_11,pseuRangeRMSErr_11,reserved4_11,gnssId_12,svId_12,cNo_12,mpathIndic_12,dopplerMS_12,dopplerHz_12,wholeChips_12,fracChips_12,codePhase_12,intCodePhase_12,pseuRangeRMSErr_12,reserved4_12,gnssId_13,svId_13,cNo_13,mpathIndic_13,dopplerMS_13,dopplerHz_13,wholeChips_13,fracChips_13,codePhase_13,intCodePhase_13,pseuRangeRMSErr_13,reserved4_13,gnssId_14,svId_14,cNo_14,mpathIndic_14,dopplerMS_14,dopplerHz_14,wholeChips_14,fracChips_14,codePhase_14,intCodePhase_14,pseuRangeRMSErr_14,reserved4_14,gnssId_15,svId_15,cNo_15,mpathIndic_15,dopplerMS_15,dopplerHz_15,wholeChips_15,fracChips_15,codePhase_15,intCodePhase_15,pseuRangeRMSErr_15,reserved4_15,gnssId_16,svId_16,cNo_16,mpathIndic_16,dopplerMS_16,dopplerHz_16,wholeChips_16,fracChips_16,codePhase_16,intCodePhase_16,pseuRangeRMSErr_16,reserved4_16,gnssId_17,svId_17,cNo_17,mpathIndic_17,dopplerMS_17,dopplerHz_17,wholeChips_17,fracChips_17,codePhase_17,intCodePhase_17,pseuRangeRMSErr_17,reserved4_17,gnssId_18,svId_18,cNo_18,mpathIndic_18,dopplerMS_18,dopplerHz_18,wholeChips_18,fracChips_18,codePhase_18,intCodePhase_18,pseuRangeRMSErr_18,reserved4_18,gnssId_19,svId_19,cNo_19,mpathIndic_19,dopplerMS_19,dopplerHz_19,wholeChips_19,fracChips_19,codePhase_19,intCodePhase_19,pseuRangeRMSErr_19,reserved4_19,gnssId_20,svId_20,cNo_20,mpathIndic_20,dopplerMS_20,dopplerHz_20,wholeChips_20,fracChips_20,codePhase_20,intCodePhase_20,pseuRangeRMSErr_20,reserved4_20,gnssId_21,svId_21,cNo_21,mpathIndic_21,dopplerMS_21,dopplerHz_21,wholeChips_21,fracChips_21,codePhase_21,intCodePhase_21,pseuRangeRMSErr_21,reserved4_21,gnssId_22,svId_22,cNo_22,mpathIndic_22,dopplerMS_22,dopplerHz_22,wholeChips_22,fracChips_22,codePhase_22,intCodePhase_22,pseuRangeRMSErr_22,reserved4_22,gnssId_23,svId_23,cNo_23,mpathIndic_23,dopplerMS_23,dopplerHz_23,wholeChips_23,fracChips_23,codePhase_23,intCodePhase_23,pseuRangeRMSErr_23,reserved4_23,gnssId_24,svId_24,cNo_24,mpathIndic_24,dopplerMS_24,dopplerHz_24,wholeChips_24,fracChips_24,codePhase_24,intCodePhase_24,pseuRangeRMSErr_24,reserved4_24,gnssId_25,svId_25,cNo_25,mpathIndic_25,dopplerMS_25,dopplerHz_25,wholeChips_25,fracChips_25,codePhase_25,intCodePhase_25,pseuRangeRMSErr_25,reserved4_25,gnssId_26,svId_26,cNo_26,mpathIndic_26,dopplerMS_26,dopplerHz_26,wholeChips_26,fracChips_26,codePhase_26,intCodePhase_26,pseuRangeRMSErr_26,reserved4_26,gnssId_27,svId_27,cNo_27,mpathIndic_27,dopplerMS_27,dopplerHz_27,wholeChips_27,fracChips_27,codePhase_27,intCodePhase_27,pseuRangeRMSErr_27,reserved4_27,gnssId_28,svId_28,cNo_28,mpathIndic_28,dopplerMS_28,dopplerHz_28,wholeChips_28,fracChips_28,codePhase_28,intCodePhase_28,pseuRangeRMSErr_28,reserved4_28,gnssId_29,svId_29,cNo_29,mpathIndic_29,dopplerMS_29,dopplerHz_29,wholeChips_29,fracChips_29,codePhase_29,intCodePhase_29,pseuRangeRMSErr_29,reserved4_29,gnssId_30,svId_30,cNo_30,mpathIndic_30,dopplerMS_30,dopplerHz_30,wholeChips_30,fracChips_30,codePhase_30,intCodePhase_30,pseuRangeRMSErr_30,reserved4_30,gnssId_31,svId_31,cNo_31,mpathIndic_31,dopplerMS_31,dopplerHz_31,wholeChips_31,fracChips_31,codePhase_31,intCodePhase_31,pseuRangeRMSErr_31,reserved4_31,gnssId_32,svId_32,cNo_32,mpathIndic_32,dopplerMS_32,dopplerHz_32,wholeChips_32,fracChips_32,codePhase_32,intCodePhase_32,pseuRangeRMSErr_32,reserved4_32,gnssId_33,svId_33,cNo_33,mpathIndic_33,dopplerMS_33,dopplerHz_33,wholeChips_33,fracChips_33,codePhase_33,intCodePhase_33,pseuRangeRMSErr_33,reserved4_33,gnssId_34,svId_34,cNo_34,mpathIndic_34,dopplerMS_34,dopplerHz_34,wholeChips_34,fracChips_34,codePhase_34,intCodePhase_34,pseuRangeRMSErr_34,reserved4_34
1,0,569587000,580369000,569573000,569587000,569587000,0.0,0.0,0.0,0,0.0,34,2,0,0,11,27,1,535.64,2814.8,35,367,0.034564495087,0,63,0,2,30,42,2,-243.52,-1279.6,1019,866,0.996916770935,0,0,0,0,19,41,1,237.8,1249.6,99,901,0.097634792328,0,0,0,2,27,44,1,195.36,1026.6,3668,113,0.585641384125,3,0,0,2,18,48,2,590.4,3102.4,3359,657,0.284107208252,3,0,0,1,128,44,1,-41.52,-218.2,192,882,0.188526153564,0,0,0,2,15,45,2,-286.52,-1505.6,3027,419,0.959344387054,2,0,0,0,7,33,2,-626.92,-3294.4,164,561,0.160848617554,0,0,0,0,6,31,1,320.92,1686.6,475,307,0.464614391327,0,1,0,3,10,41,1,6.08,31.6,1133,733,0.554113864899,0,0,0,3,40,45,1,-15.2,-79.0,685,928,0.335243225098,0,0,0,2,13,45,1,194.6,1022.6,770,955,0.753600597382,0,0,0,5,3,44,1,-188.32,-989.6,695,197,0.679562568665,0,0,0,5,2,42,1,177.16,931.0,99,363,0.097120761871,0,0,0,0,30,42,1,-510.96,-2685.2,624,257,0.610216617584,0,0,0,0,22,45,1,326.52,1716.0,1005,776,0.983146190643,0,0,0,0,17,44,1,65.04,341.8,214,842,0.20999288559,0,0,0,6,10,41,1,-700.8,-3735.8,338,389,0.662192344666,0,0,0,6,22,38,1,43.16,230.4,502,266,0.982897281647,0,0,0,6,21,49,1,-474.36,-2538.4,281,354,0.550579071045,0,0,0,6,11,50,1,-20.72,-110.8,360,1013,0.70643901825,0,0,0,6,12,41,1,657.28,3511.0,399,1020,0.782772064209,0,0,0,3,34,45,1,-272.32,-1418.0,671,922,0.328397274017,0,0,0,3,24,44,2,-608.32,-3167.6,1048,84,0.5122590065,0,0,0,3,25,47,1,-118.8,-618.6,236,836,0.115746021271,0,0,0,3,7,42,1,3.52,18.2,1565,255,0.765029430389,0,0,0,3,6,41,1,-345.2,-1797.6,1972,1010,0.964313983917,0,0,0,3,9,43,1,-283.12,-1474.2,462,343,0.22597026825,0,0,0,0,14,45,1,162.48,853.8,620,750,0.606776714325,0,0,0,0,3,46,1,-36.72,-193.0,263,892,0.257939338684,0,0,0,0,1,40,1,-606.72,-3188.4,348,677,0.340823173523,0,0,0,1,129,45,1,-40.6,-213.4,874,984,0.855290412903,0,0,0,5,7,36,1,-40.4,-212.4,546,190,0.533905982971,0,0,0,1,137,40,1,-40.32,-212.0,546,173,0.533890247345,0,0,0
1,0,569588000,580370000,569574000,569588000,569588000,0.0,0.0,0.0,0,0.0,33,2,0,2,30,42,2,-243.52,-1279.8,1020,692,0.997728347778,0,0,0,0,19,41,1,237.84,1249.8,99,70,0.096841335297,0,0,0,2,27,44,1,195.36,1026.6,3667,454,0.584989547729,3,0,0,2,18,48,2,590.36,3102.4,3357,642,0.282137870789,3,0,0,1,128,44,1,-41.4,-217.4,193,3,0.18866443634,0,0,0,2,15,45,2,-286.56,-1505.8,3028,396,0.960300445557,2,0,0,0,7,34,2,-626.88,-3294.2,166,702,0.162938594818,0,0,0,0,6,31,1,321.0,1686.8,474,210,0.463544368744,0,0,0,3,10,41,1,6.12,32.0,1133,690,0.554092884064,0,0,0,3,40,45,1,-15.12,-78.6,686,10,0.335293292999,0,0,0,2,13,45,1,194.64,1022.8,770,275,0.752951145172,0,0,0,5,3,44,1,-188.28,-989.4,695,855,0.680190563202,0,0,0,5,2,42,1,177.24,931.4,98,768,0.096529960632,0,0,0,0,30,42,1,-510.96,-2685.0,625,1019,0.611920833588,0,0,0,0,22,45,1,326.52,1716.0,1004,659,0.982057094574,0,0,0,0,17,44,1,65.08,342.2,214,615,0.209775924683,0,0,0,6,10,41,1,-700.68,-3735.2,339,588,0.664529800415,0,0,0,6,22,40,1,43.16,230.4,502,191,0.982754230499,0,0,0,6,21,48,1,-474.32,-2538.2,282,157,0.552160263062,0,0,0,6,11,50,1,-20.8,-111.2,361,26,0.7065076828,0,0,0,6,12,41,1,657.2,3510.8,398,897,0.780579566956,0,0,0,3,34,45,1,-272.24,-1417.6,673,777,0.329305648804,0,0,0,3,24,44,2,-608.28,-3167.4,1052,238,0.514287948608,0,0,0,3,25,47,1,-118.8,-618.6,237,642,0.116142272949,0,0,0,3,7,42,1,3.56,18.6,1565,229,0.765017032623,0,0,0,3,6,41,1,-345.16,-1797.2,1975,350,0.965465545654,0,0,0,3,9,43,1,-283.04,-1473.8,464,273,0.22691488266,0,0,0,0,14,45,1,162.4,853.4,620,182,0.606235027313,0,0,0,0,3,46,1,-36.8,-193.4,263,1021,0.258061885834,0,0,0,0,1,40,1,-606.64,-3187.8,350,749,0.342846870422,0,0,0,1,129,45,1,-40.52,-213.0,875,102,0.855425834656,0,0,0,5,7,36,1,-40.24,-211.4,546,331,0.53404045105,0,0,0,1,137,40,1,-40.24,-211.4,546,314,0.534024715424,0,0,0,,,,,,,,,,,,
1,0,569589000,580371000,569575000,569589000,569589000,0.0,0.0,0.0,0,0.0,33,2,0,2,30,42,2,-243.44,-1279.4,1021,519,0.998540401459,0,0,0,0,19,41,1,237.92,1250.2,98,263,0.096048355103,0,0,0,2,27,44,1,195.4,1027.0,3666,795,0.584337711334,3,0,0,2,18,47,2,590.44,3102.6,3355,626,0.280168533325,3,0,0,1,128,44,1,-41.36,-217.2,193,148,0.188802719116,0,0,0,2,15,45,2,-286.52,-1505.6,3029,374,0.961256980896,2,0,0,0,7,33,2,-626.68,-3293.2,168,844,0.16502904892,0,0,0,0,6,32,1,320.92,1686.4,473,113,0.462473392487,0,0,0,3,10,41,1,6.24,32.4,1133,646,0.554071903229,0,0,0,3,40,45,1,-14.96,-78.0,686,115,0.335343360901,0,0,0,2,13,45,1,194.64,1022.8,769,620,0.752303123474,0,0,0,5,3,44,1,-188.2,-989.0,696,488,0.680818557739,0,0,0,5,2,42,1,177.32,931.8,98,148,0.095938682556,0,0,0,0,30,42,1,-510.84,-2684.6,627,756,0.613625049591,0,0,0,0,22,45,1,326.56,1716.0,1003,543,0.980967998505,0,0,0,0,17,44,1,65.16,342.4,214,387,0.209558963776,0,0,0,6,10,40,1,-700.8,-3735.6,340,787,0.666867256165,0,0,0,6,22,44,1,43.2,230.6,502,117,0.982611656189,0,0,0,6,21,47,1,-474.24,-2537.8,282,985,0.553742408752,0,0,0,6,11,49,1,-20.88,-111.6,361,62,0.706577301025,0,0,0,6,12,42,1,657.2,3510.6,397,774,0.778387546539,0,0,0,3,34,45,1,-272.12,-1417.0,675,631,0.330213546753,0,0,0,3,24,44,2,-608.2,-3167.2,1056,392,0.516316413879,0,0,0,3,25,47,1,-118.8,-618.6,238,449,0.116539001465,0,0,0,3,7,42,1,3.72,19.4,1565,204,0.765004634857,0,0,0,3,6,41,1,-345.04,-1796.8,1977,714,0.966616630554,0,0,0,3,9,43,1,-282.92,-1473.4,466,204,0.227859020233,0,0,0,0,14,45,1,162.44,853.6,619,639,0.605693817139,0,0,0,0,3,46,1,-36.8,-193.4,264,126,0.258185386658,0,0,0,0,1,40,1,-606.76,-3188.4,352,821,0.344870567322,0,0,0,1,129,45,1,-40.48,-212.6,875,244,0.855560779572,0,0,0,5,7,36,1,-40.2,-211.2,546,471,0.534174442291,0,0,0,1,137,40,1,-40.16,-211.0,546,456,0.534159660339,0,0,0,,,,,,,,,,,,
1,0,569590000,580372000,569576000,569590000,569590000,0.0,0.0,0.0,0,0.0,33,2,0,2,30,42,2,-243.56,-1280.0,1022,345,0.999352455139,0,0,0,0,19,41,1,237.96,1250.4,97,456,0.095254898071,0,0,0,2,27,44,1,195.32,1026.4,3666,112,0.583685398102,3,0,0,2,18,47,2,590.36,3102.2,3353,611,0.278198719025,3,0,0,1,128,45,1,-41.32,-217.0,193,293,0.188941001892,0,0,0,2,15,45,2,-286.6,-1506.0,3030,351,0.962212562561,2,0,0,0,7,33,2,-626.8,-3293.8,170,985,0.167119026184,0,0,0,0,6,32,1,320.88,1686.2,472,16,0.461403846741,0,0,0,3,10,42,1,6.28,32.8,1133,603,0.554051399231,0,0,0,3,40,45,1,-14.96,-78.0,686,222,0.335394382477,0,0,0,2,13,45,1,194.56,1022.4,768,965,0.751654624939,0,0,0,5,3,44,1,-188.16,-988.8,697,122,0.681446075439,0,0,0,5,2,43,1,177.32,931.8,97,553,0.09534740448,0,0,0,0,30,42,1,-510.92,-2685.0,629,493,0.615329265594,0,0,0,0,22,45,1,326.52,1715.8,1002,425,0.979878902435,0,0,0,0,17,44,1,65.2,342.6,214,160,0.209341526031,0,0,0,6,10,41,1,-700.92,-3736.2,341,987,0.669205665588,0,0,0,6,22,46,1,43.16,230.2,502,42,0.982468605042,0,0,0,6,21,48,1,-474.24,-2537.8,283,788,0.555324077606,0,0,0,6,11,50,1,-21.04,-112.4,361,99,0.706647872925,0,0,0,6,12,41,1,657.2,3510.8,396,650,0.776195049286,0,0,0,3,34,45,1,-272.16,-1417.2,677,487,0.331122398376,0,0,0,3,24,44,2,-608.24,-3167.4,1060,546,0.51834487915,0,0,0,3,25,47,1,-118.92,-619.2,239,256,0.11693572998,0,0,0,3,7,42,1,3.68,19.2,1565,178,0.764992237091,0,0,0,3,6,42,1,-345.08,-1796.8,1980,55,0.967768192291,0,0,0,3,9,43,1,-282.96,-1473.6,468,134,0.228803634644,0,0,0,0,14,45,1,162.28,852.8,619,72,0.605152606964,0,0,0,0,3,46,1,-37.0,-194.4,264,255,0.258308410645,0,0,0,0,1,41,1,-606.6,-3187.8,354,893,0.346894264221,0,0,0,1,129,45,1,-40.44,-212.6,875,385,0.855695724487,0,0,0,5,7,36,1,-40.04,-210.4,546,611,0.534308433533,0,0,0,1,137,39,1,-40.16,-211.2,546,596,0.534293651581,0,0,0,,,,,,,,,,,,
1,0,569591000,580373000,569577000,569591000,569591000,0.0,0.0,0.0,0,0.0,33,2,0,2,30,42,2,-243.56,-1279.8,1023,172,0.000164985657,1,0,0,0,19,41,1,238.0,1250.6,96,648,0.094460964203,0,0,0,2,27,44,1,195.36,1026.8,3665,452,0.583032608032,3,0,0,2,18,47,2,590.4,3102.4,3351,597,0.276229858398,3,0,0,1,128,45,1,-41.28,-217.0,193,437,0.189078330994,0,0,0,2,15,45,2,-286.56,-1505.8,3031,329,0.9631690979,2,0,0,0,7,33,2,-626.72,-3293.4,173,103,0.169209003448,0,0,0,0,6,32,1,320.6,1684.8,470,943,0.460333824158,0,0,0,3,10,42,1,6.32,33.0,1133,559,0.554030418396,0,0,0,3,40,45,1,-14.88,-77.4,686,327,0.335444450378,0,0,0,2,13,45,1,194.48,1022.0,768,285,0.751005172729,0,0,0,5,3,44,1,-188.04,-988.2,697,779,0.682074069977,0,0,0,5,2,43,1,177.4,932.2,96,957,0.094755649567,0,0,0,0,30,42,1,-510.92,-2685.0,631,230,0.617033481598,0,0,0,0,22,45,1,326.48,1715.8,1001,309,0.978789806366,0,0,0,0,17,44,1,65.24,342.8,213,956,0.209124088287,0,0,0,6,10,42,1,-701.0,-3736.8,343,162,0.671543598175,0,0,0,6,22,47,1,43.12,230.2,501,992,0.982326507568,0,0,0,6,21,48,1,-474.16,-2537.4,284,592,0.556905269623,0,0,0,6,11,50,1,-21.2,-113.2,361,135,0.70671749115,0,0,0,6,12,41,1,657.2,3510.6,395,527,0.77400302887,0,0,0,3,34,45,1,-272.04,-1416.6,679,342,0.332030296326,0,0,0,3,24,44,2,-608.24,-3167.2,1064,701,0.520373821259,0,0,0,3,25,47,1,-118.96,-619.6,240,63,0.117332458496,0,0,0,3,7,42,1,3.8,19.8,1565,153,0.764980316162,0,0,0,3,6,42,1,-345.08,-1796.8,1982,419,0.968919754028,0,0,0,3,9,43,1,-283.0,-1473.6,470,64,0.22974729538,0,0,0,0,14,45,1,162.2,852.4,618,530,0.60461139679,0,0,0,0,3,46,1,-36.96,-194.2,264,384,0.258431911469,0,0,0,0,1,41,1,-606.6,-3187.8,356,965,0.348917484283,0,0,0,1,129,45,1,-40.4,-212.2,875,527,0.855830669403,0,0,0,5,7,35,1,-40.12,-211.0,546,751,0.5344414711,0,0,0,1,137,39,1,-40.2,-211.2,546,736,0.534427642822,0,0,0,,,,,,,,,,,,
1,0,569592000,580374000,569578000,569592000,569592000,0.0,0.0,0.0,0,0.0,33,2,0,2,30,43,1,-243.16,-1277.8,1024,1,0.000978946686,1,0,0,0,19,40,1,237.68,1249.0,95,841,0.093667507172,0,0,0,2,27,45,1,195.4,1026.8,3664,796,0.582383155823,3,0,0,2,18,46,1,590.4,3102.6,3349,579,0.274258136749,3,0,0,1,128,44,1,-41.6,-218.6,193,581,0.189216136932,0,0,0,2,15,44,1,-286.44,-1505.4,3032,306,0.964124679565,2,0,0,0,7,36,2,-626.24,-3290.8,175,245,0.17129945755,0,0,0,0,6,33,1,320.8,1685.8,469,848,0.459265232086,0,0,0,3,10,40,1,6.28,32.8,1133,515,0.554009437561,0,0,0,3,40,45,1,-14.76,-76.8,686,431,0.33549451828,0,0,0,2,13,45,1,194.2,1020.6,767,629,0.750356674194,0,0,0,5,3,44,1,-187.88,-987.2,698,412,0.682700634003,0,0,0,5,2,44,1,177.68,933.6,96,337,0.094163417816,0,0,0,0,30,43,1,-511.0,-2685.4,632,992,0.618738651276,0,0,0,0,22,45,1,326.36,1715.0,1000,192,0.977700710297,0,0,0,0,17,44,1,65.24,342.8,213,727,0.208905696869,0,0,0,6,10,43,1,-700.8,-3735.6,344,362,0.673882007599,0,0,0,6,22,39,1,41.8,223.2,501,917,0.982184410095,0,0,0,6,21,48,1,-474.0,-2536.6,285,395,0.558485984802,0,0,0,6,11,50,1,-21.28,-113.8,361,173,0.706788539886,0,0,0,6,12,40,1,656.92,3509.2,394,404,0.771811008453,0,0,0,3,34,46,1,-271.92,-1416.0,681,196,0.332938671112,0,0,0,3,24,46,1,-608.44,-3168.2,1068,856,0.522402763367,0,0,0,3,25,47,1,-119.2,-620.8,240,895,0.117729663849,0,0,0,3,7,42,1,3.84,20.0,1565,126,0.764967441559,0,0,0,3,6,42,1,-345.2,-1797.6,1984,783,0.970070838928,0,0,0,3,9,43,1,-283.2,-1474.8,471,1019,0.23069190979,0,0,0,0,14,43,1,162.24,852.6,617,987,0.604070663452,0,0,0,0,3,47,1,-36.6,-192.2,264,513,0.258554935455,0,0,0,0,1,41,1,-606.24,-3185.8,359,12,0.350940227509,0,0,0,1,129,45,1,-40.6,-213.4,875,668,0.855965614319,0,0,0,5,7,39,1,-39.92,-209.8,546,891,0.534575462341,0,0,0,1,137,42,1,-39.92,-209.8,546,876,0.534561634064,0,0,0,,,,,,,,,,,,
1,0,569593000,580375000,569579000,569593000,569593000,0.0,0.0,0.0,0,0.0,33,2,0,2,30,43,1,-243.04,-1277.2,1024,854,0.001792907715,1,0,0,0,19,38,1,237.56,1248.4,95,11,0.092875003815,0,0,0,2,27,44,1,195.48,1027.2,3664,115,0.581732749939,3,0,0,2,18,45,1,590.64,3103.8,3347,563,0.272287845612,3,0,0,1,128,44,1,-41.72,-219.4,193,727,0.189355373383,0,0,0,2,15,44,1,-286.2,-1504.0,3033,283,0.965079784393,2,0,0,0,7,38,2,-627.4,-3297.0,177,391,0.173394203186,0,16,0,0,6,36,1,320.08,1682.0,468,754,0.458198070526,0,0,0,3,10,40,1,6.48,33.8,1133,471,0.553988456726,0,0,0,3,40,45,1,-14.44,-75.2,686,532,0.335542678833,0,0,0,2,13,46,1,194.04,1019.8,766,975,0.749709606171,0,0,0,5,3,43,1,-187.44,-985.0,699,43,0.683326244354,0,0,0,5,2,44,1,178.0,935.4,95,739,0.093570232391,0,0,0,0,30,44,1,-511.52,-2688.0,634,732,0.620444774628,0,0,0,0,22,44,1,326.4,1715.2,999,75,0.976611614227,0,0,0,0,17,40,1,65.4,343.6,213,499,0.208688259125,0,0,0,6,10,44,1,-700.68,-3735.0,345,561,0.676219940186,0,0,0,6,22,44,1,43.4,231.6,501,843,0.982042312622,0,1,0,6,21,48,1,-473.72,-2535.0,286,198,0.560067176819,0,0,0,6,11,49,1,-21.52,-115.0,361,210,0.706859588623,0,0,0,6,12,42,1,656.92,3509.0,393,281,0.769618988037,0,0,0,3,34,47,1,-271.6,-1414.4,683,47,0.333844661713,0,0,0,3,24,46,1,-608.52,-3168.8,1072,1012,0.524432182312,0,0,0,3,25,46,1,-119.32,-621.2,241,703,0.118126869202,0,0,0,3,7,42,1,4.04,21.0,1565,97,0.764954090118,0,0,0,3,6,42,1,-345.24,-1797.8,1987,125,0.971222877502,0,0,0,3,9,43,1,-283.44,-1476.0,473,950,0.2316365242,0,0,0,0,14,43,1,162.2,852.4,617,420,0.60352897644,0,0,0,0,3,43,1,-36.16,-190.0,264,641,0.258677005768,0,0,0,0,1,40,1,-605.8,-3183.6,361,81,0.352961540222,0,0,0,1,129,45,1,-40.72,-213.8,875,811,0.856101989746,0,0,0,5,7,37,1,-39.84,-209.4,547,7,0.534708976746,0,0,0,1,137,41,1,-39.84,-209.2,546,1016,0.534694671631,0,0,0,,,,,,,,,,,,
1,0,569594000,580376000,569580000,569594000,569594000,0.0,0.0,0.0,0,0.0,34,2,0,0,11,27,1,535.48,2814.0,26,56,0.025469303131,0,63,0,2,30,44,1,-242.76,-1275.6,1025,680,0.002604484558,1,0,0,0,19,38,1,237.56,1248.4,94,205,0.092082500458,0,0,0,2,27,43,1,195.56,1027.8,3663,455,0.581079959869,3,0,0,2,18,46,1,590.64,3103.8,3345,547,0.270317554474,3,0,0,1,128,44,1,-41.76,-219.6,193,873,0.18949508667,0,0,0,2,15,43,1,-286.08,-1503.4,3034,258,0.96603345871,2,0,0,0,7,42,1,-626.8,-3294.0,179,534,0.175485610962,0,9,0,0,6,36,1,319.92,1681.2,467,661,0.45713186264,0,0,0,3,10,40,1,6.44,33.4,1133,426,0.553966999054,0,0,0,3,40,44,1,-14.32,-74.6,686,634,0.335591316223,0,0,0,2,13,45,1,193.96,1019.4,766,297,0.749062538147,0,0,0,5,3,42,1,-187.2,-983.8,699,698,0.683951377869,0,0,0,5,2,42,1,178.28,937.0,95,117,0.092976093292,0,0,0,0,30,44,1,-511.32,-2687.0,636,471,0.62215089798,0,0,0,0,22,44,1,326.48,1715.8,997,982,0.975522994995,0,0,0,0,17,42,1,65.36,343.6,213,272,0.208470821381,0,0,0,6,10,41,1,-700.28,-3732.8,346,760,0.678557395935,0,0,0,6,22,44,1,42.08,224.6,501,769,0.98190164566,0,5,0,6,21,48,1,-473.8,-2535.4,287,1,0.561646938324,0,0,0,6,11,48,1,-21.44,-114.4,361,247,0.706931591034,0,0,0,6,12,46,1,656.72,3508.0,392,159,0.767427444458,0,0,0,3,34,46,1,-271.52,-1414.0,684,922,0.33475112915,0,0,0,3,24,43,1,-607.64,-3164.2,1077,144,0.526461601257,0,1,0,3,25,47,1,-119.44,-622.0,242,515,0.118525505066,0,0,0,3,7,41,1,4.12,21.4,1565,70,0.764940738678,0,0,0,3,6,42,1,-345.36,-1798.4,1989,490,0.972374916077,0,0,0,3,9,41,1,-283.4,-1475.8,475,883,0.232582092285,0,0,0,0,14,43,1,162.2,852.4,616,877,0.602988243103,0,0,0,0,3,42,1,-36.2,-190.2,264,768,0.258798122406,0,0,0,0,1,36,1,-605.68,-3182.8,363,150,0.354982376099,0,0,0,1,129,44,1,-40.6,-213.4,875,953,0.856237888336,0,0,0,5,7,38,1,-39.64,-208.2,547,146,0.534842014313,0,0,0,1,137,42,1,-39.6,-208.0,547,131,0.534827709198,0,0,0
